stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station
"ch:1:sloid:6629::51","Guntalingen","47.63515596","8.77107857","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506629&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6629"
"ch:1:sloid:6636::50","Adliswil, Sunnau","47.32550157","8.52941379","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506636&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6636::51","Adliswil, Sunnau","47.32664021","8.52966532","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506636&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6636::52","Adliswil, Sunnau","47.32590953","8.53017736","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506636&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6638::50","Zollikerberg, Station/Q treff","47.34656556","8.60362362","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506638&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6638"
"ch:1:sloid:6638::51","Zollikerberg, Station/Q treff","47.34634644","8.60439617","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506638&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6638"
"ch:1:sloid:6638::80","Zollikerberg, Station/Q treff","47.34675424","8.60323734","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506638&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6638"
"ch:1:sloid:6691::50","Oberohringen, Friedenstrasse","47.52738122","8.71260723","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506691&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6691::51","Oberohringen, Friedenstrasse","47.52765418","8.71231078","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506691&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6692::50","Schlatt ZH, Unterschlatt","47.46928759","8.82779820","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506692&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6692::51","Schlatt ZH, Unterschlatt","47.46927544","8.82769040","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506692&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6692::52","Schlatt ZH, Unterschlatt","47.46928151","8.82793294","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506692&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6748::50","Rickenbach ZH, Dorf","47.55135977","8.79428205","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506748&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6748::51","Rickenbach ZH, Dorf","47.55185693","8.79595292","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506748&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6749::50","Rickenbach Sulz, Sunnezirkel","47.53814078","8.78846097","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506749&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6749::51","Rickenbach Sulz, Sunnezirkel","47.53838336","8.78847894","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506749&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6755::50","Flaach, Wesenplatz","47.57548492","8.60900453","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506755&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6755::51","Flaach, Wesenplatz","47.57530917","8.60965131","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506755&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6763::50","Rheinau, Psych. Uniklinik","47.63587630","8.60671382","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506763&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6763::51","Rheinau, Psych. Uniklinik","47.63595499","8.60667789","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506763&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6768::50","Rheinau, Unterstadt","47.64476770","8.60526753","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506768&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6768::51","Rheinau, Unterstadt","47.64451351","8.60485431","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506768&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6852:0:02","Dussnang, Kirche/Klinik","47.42977126","8.96198853","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506852&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6852:0:03","Dussnang, Kirche/Klinik","47.42946741","8.96201548","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506852&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6859::50","Hagenbuch ZH, Egghof","47.51032152","8.89461489","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506859&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6859::51","Hagenbuch ZH, Egghof","47.51012128","8.89446217","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506859&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6862::50","Laupen ZH, Schulhaus","47.26536213","8.92937071","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506862&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6862::51","Laupen ZH, Schulhaus","47.26568522","8.92938867","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506862&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6865::50","Hagenbuch ZH, Dorf","47.52073272","8.88992568","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506865&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6875::50","Marthalen, Bahnhof A","47.63152992","8.65622896","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506875&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6875::51","Marthalen, Bahnhof B","47.63175390","8.65614811","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506875&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6875::52","Marthalen, Bahnhof C","47.63189919","8.65610320","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506875&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6878::50","Rheinau, Schulplatz","47.64285518","8.60052443","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506878&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6878::51","Rheinau, Schulplatz","47.64312754","8.60096460","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506878&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6879::50","Marthalen, Dorf","47.62730425","8.65069534","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506879&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6889::50","Embrach, Gemeindehaus","47.50254817","8.59473928","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506889&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6889::51","Embrach, Gemeindehaus","47.50227508","8.59486504","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506889&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6890::50","Rorbas, Aubrücke","47.52520356","8.57958470","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506890&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6890::51","Rorbas, Aubrücke","47.52530062","8.57952182","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506890&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6891::50","Embrach, Illingerweg","47.51566692","8.58961888","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506891&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6891::51","Embrach, Illingerweg","47.51605521","8.58952905","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506891&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6892::50","Embrach, Dreispitz","47.50984216","8.59375113","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506892&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6892::51","Embrach, Dreispitz","47.50995745","8.59385893","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506892&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6894::50","Freienstein, Alte Brücke","47.53040795","8.58074353","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506894&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6894"
"ch:1:sloid:6894::51","Freienstein, Alte Brücke","47.53043827","8.58092319","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506894&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6894"
"ch:1:sloid:6895::50","Lufingen, Dorf","47.48832743","8.59335587","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506895&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6895::51","Lufingen, Dorf","47.48823031","8.59341876","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506895&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6896::50","Neftenbach, Alte Post","47.52629544","8.66872453","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506896&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6896::51","Neftenbach, Alte Post","47.52693842","8.66881436","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506896&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6897::50","Embrach, Post","47.50535787","8.59365232","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506897&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6897::51","Embrach, Post","47.50625597","8.59359842","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506897&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6898::50","Oberembrach, Dorf","47.48713764","8.61928125","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506898&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6899::10","Winterthur, Hauptbahnhof E","47.49905252","8.72362956","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6899::11","Winterthur, Hauptbahnhof D","47.49937418","8.72369244","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6899::12","Winterthur, Hauptbahnhof C","47.49897969","8.72388109","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6899::13","Winterthur, Hauptbahnhof B","47.49938025","8.72390803","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6899::15","Winterthur, Hauptbahnhof B","47.49938632","8.72390803","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6899::51","Winterthur, Hauptbahnhof C","47.49896755","8.72389007","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6899::52","Winterthur, Hauptbahnhof E","47.49904645","8.72363854","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6899::54","Winterthur, Hauptbahnhof F","47.50008425","8.72425838","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6899::55","Winterthur, Hauptbahnhof G","47.49995073","8.72397092","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6899::56","Winterthur, Hauptbahnhof G","47.49993859","8.72395295","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6899::57","Winterthur, Hauptbahnhof H","47.50042410","8.72457279","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6899::58","Winterthur, Hauptbahnhof J","47.50031486","8.72428533","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6899::65","Winterthur, Hauptbahnhof F","47.50007818","8.72425838","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506899&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:6899"
"ch:1:sloid:6951::50","Rüdlingen, Gemeindehaus","47.57876944","8.57222750","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506951&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6951::51","Rüdlingen, Gemeindehaus","47.57890882","8.57229936","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506951&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6954::50","Oberstammheim, Post","47.63410268","8.79493782","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506954&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6960::50","Brütten, Zentrum","47.47205656","8.67646800","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506960&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6960::51","Brütten, Zentrum","47.47198977","8.67618953","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506960&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6961::50","Winterthur, Steigmühle","47.47702335","8.70297729","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506961&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6961::51","Winterthur, Steigmühle","47.47745444","8.70240237","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506961&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6961::52","Winterthur, Steigmühle","47.47774587","8.70349831","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506961&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6989::50","Dorf, Gemeindehaus","47.57268503","8.64831480","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506989&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:6989::51","Dorf, Gemeindehaus","47.57277594","8.64815311","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8506989&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:70706:0:550394","Jonen, Weingasse","47.29337803","8.39816095","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8570706&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:70706:0:72041","Jonen, Weingasse","47.29349989","8.39787349","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8570706&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:72586::50","Niederweningen, Bahnhof","47.51153505","8.36965740","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8572586&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:72586"
