from_stop_id,to_stop_id,transfer_type,min_transfer_time
"ch:1:sloid:91335::0","ch:1:sloid:91335::11","2","120"
"ch:1:sloid:91335::0","ch:1:sloid:91335::2","2","60"
"ch:1:sloid:91335::0","ch:1:sloid:91335::3","2","60"
"ch:1:sloid:91335::1","ch:1:sloid:91335::0","2","60"
"ch:1:sloid:91335::1","ch:1:sloid:91335::10","2","180"
"ch:1:sloid:91335::1","ch:1:sloid:91335::11","2","180"
"ch:1:sloid:91335::1","ch:1:sloid:91335::2","2","60"
"ch:1:sloid:91335::1","ch:1:sloid:91335::3","2","120"
"ch:1:sloid:91335::10","ch:1:sloid:91335::0","2","120"
"ch:1:sloid:91335::10","ch:1:sloid:91335::1","2","180"
"ch:1:sloid:91335::10","ch:1:sloid:91335::11","2","60"
"ch:1:sloid:91335::10","ch:1:sloid:91335::2","2","120"
"ch:1:sloid:91335::10","ch:1:sloid:91335::3","2","180"
"ch:1:sloid:91335::11","ch:1:sloid:91335::0","2","120"
"ch:1:sloid:91335::11","ch:1:sloid:91335::1","2","180"
"ch:1:sloid:91335::11","ch:1:sloid:91335::10","2","60"
"ch:1:sloid:91335::11","ch:1:sloid:91335::2","2","120"
"ch:1:sloid:91335::11","ch:1:sloid:91335::3","2","180"
"ch:1:sloid:91335::2","ch:1:sloid:91335::0","2","60"
"ch:1:sloid:91335::2","ch:1:sloid:91335::1","2","60"
"ch:1:sloid:91335::2","ch:1:sloid:91335::10","2","120"
"ch:1:sloid:91335::2","ch:1:sloid:91335::11","2","120"
"ch:1:sloid:91335::2","ch:1:sloid:91335::3","2","60"
"ch:1:sloid:91335::3","ch:1:sloid:91335::0","2","60"
"ch:1:sloid:91335::3","ch:1:sloid:91335::1","2","120"
"ch:1:sloid:91335::3","ch:1:sloid:91335::10","2","180"
"ch:1:sloid:91335::3","ch:1:sloid:91335::11","2","180"
"ch:1:sloid:91335::3","ch:1:sloid:91335::2","2","60"
"ch:1:sloid:91336::20","ch:1:sloid:91336::21","2","60"
"ch:1:sloid:91336::21","ch:1:sloid:91336::20","2","60"
"ch:1:sloid:91338::20","ch:1:sloid:91338::21","2","60"
"ch:1:sloid:91338::21","ch:1:sloid:91338::20","2","60"
"ch:1:sloid:91339::10","ch:1:sloid:91339::11","2","60"
"ch:1:sloid:91339::11","ch:1:sloid:91339::10","2","60"
"ch:1:sloid:91340::10","ch:1:sloid:91340::11","2","60"
"ch:1:sloid:91340::11","ch:1:sloid:91340::10","2","60"
"ch:1:sloid:91341::0","ch:1:sloid:91341::1","2","60"
"ch:1:sloid:91341::0","ch:1:sloid:91341::10","2","120"
"ch:1:sloid:91341::0","ch:1:sloid:91341::21","2","120"
"ch:1:sloid:91341::1","ch:1:sloid:91341::0","2","60"
"ch:1:sloid:91341::1","ch:1:sloid:91341::10","2","120"
"ch:1:sloid:91341::1","ch:1:sloid:91341::21","2","120"
"ch:1:sloid:91341::10","ch:1:sloid:91341::0","2","120"
"ch:1:sloid:91341::10","ch:1:sloid:91341::1","2","120"
"ch:1:sloid:91341::10","ch:1:sloid:91341::21","2","120"
"ch:1:sloid:91341::21","ch:1:sloid:91341::0","2","120"
"ch:1:sloid:91341::21","ch:1:sloid:91341::1","2","120"
"ch:1:sloid:91341::21","ch:1:sloid:91341::10","2","120"
"ch:1:sloid:91342::20","ch:1:sloid:91342::21","2","60"
"ch:1:sloid:91342::21","ch:1:sloid:91342::20","2","60"
"ch:1:sloid:91343::0","ch:1:sloid:91152::20","2","300"
"ch:1:sloid:91343::0","ch:1:sloid:91152::21","2","300"
"ch:1:sloid:91343::0","ch:1:sloid:91343::1","2","60"
"ch:1:sloid:91343::1","ch:1:sloid:91152::20","2","300"
"ch:1:sloid:91343::1","ch:1:sloid:91152::21","2","300"
"ch:1:sloid:91343::1","ch:1:sloid:91343::0","2","60"
"ch:1:sloid:91344::10","ch:1:sloid:91344::11","2","60"
"ch:1:sloid:91344::11","ch:1:sloid:91344::10","2","60"
"ch:1:sloid:91345::20","ch:1:sloid:91345::21","2","60"
"ch:1:sloid:91345::20","ch:1:sloid:91345::22","2","120"
"ch:1:sloid:91345::20","ch:1:sloid:91345::23","2","120"
"ch:1:sloid:91345::21","ch:1:sloid:91345::20","2","60"
"ch:1:sloid:91345::21","ch:1:sloid:91345::22","2","120"
"ch:1:sloid:91345::21","ch:1:sloid:91345::23","2","120"
"ch:1:sloid:91345::22","ch:1:sloid:91345::20","2","120"
"ch:1:sloid:91345::22","ch:1:sloid:91345::21","2","120"
"ch:1:sloid:91345::22","ch:1:sloid:91345::23","2","60"
"ch:1:sloid:91345::23","ch:1:sloid:91345::20","2","120"
"ch:1:sloid:91345::23","ch:1:sloid:91345::21","2","120"
"ch:1:sloid:91345::23","ch:1:sloid:91345::22","2","60"
"ch:1:sloid:91346::20","ch:1:sloid:91346::21","2","60"
"ch:1:sloid:91346::21","ch:1:sloid:91346::20","2","60"
"ch:1:sloid:91347::20","ch:1:sloid:91347::21","2","60"
"ch:1:sloid:91347::21","ch:1:sloid:91347::20","2","60"
"ch:1:sloid:91349::0","ch:1:sloid:91349::1","2","60"
"ch:1:sloid:91349::0","ch:1:sloid:91349::20","2","60"
"ch:1:sloid:91349::0","ch:1:sloid:91349::21","2","60"
"ch:1:sloid:91349::0","ch:1:sloid:91349::22","2","120"
"ch:1:sloid:91349::0","ch:1:sloid:91403::21","2","300"
"ch:1:sloid:91349::1","ch:1:sloid:91349::0","2","60"
"ch:1:sloid:91349::1","ch:1:sloid:91349::20","2","60"
"ch:1:sloid:91349::1","ch:1:sloid:91349::21","2","60"
"ch:1:sloid:91349::1","ch:1:sloid:91349::22","2","120"
"ch:1:sloid:91349::1","ch:1:sloid:91403::21","2","300"
"ch:1:sloid:91349::20","ch:1:sloid:91349::0","2","60"
"ch:1:sloid:91349::20","ch:1:sloid:91349::1","2","60"
"ch:1:sloid:91349::20","ch:1:sloid:91349::21","2","60"
"ch:1:sloid:91349::20","ch:1:sloid:91349::22","2","120"
"ch:1:sloid:91349::20","ch:1:sloid:91403::21","2","300"
"ch:1:sloid:91349::21","ch:1:sloid:91349::0","2","60"
"ch:1:sloid:91349::21","ch:1:sloid:91349::1","2","60"
"ch:1:sloid:91349::21","ch:1:sloid:91349::20","2","60"
"ch:1:sloid:91349::21","ch:1:sloid:91349::22","2","120"
"ch:1:sloid:91349::21","ch:1:sloid:91403::21","2","300"
"ch:1:sloid:91349::22","ch:1:sloid:91349::0","2","120"
"ch:1:sloid:91349::22","ch:1:sloid:91349::1","2","120"
"ch:1:sloid:91349::22","ch:1:sloid:91349::20","2","120"
"ch:1:sloid:91349::22","ch:1:sloid:91349::21","2","120"
"ch:1:sloid:91349::22","ch:1:sloid:91403::21","2","360"
"ch:1:sloid:91350::20","ch:1:sloid:91350::21","2","60"
"ch:1:sloid:91350::21","ch:1:sloid:91350::20","2","60"
"ch:1:sloid:91351::20","ch:1:sloid:91351::21","2","60"
"ch:1:sloid:91351::21","ch:1:sloid:91351::20","2","60"
"ch:1:sloid:91352::50","ch:1:sloid:91352::51","2","60"
"ch:1:sloid:91352::51","ch:1:sloid:91352::50","2","60"
"ch:1:sloid:91353::0","ch:1:sloid:91353::1","2","60"
"ch:1:sloid:91353::1","ch:1:sloid:91353::0","2","60"
"ch:1:sloid:91354::1","ch:1:sloid:91354::20","2","120"
"ch:1:sloid:91354::1","ch:1:sloid:91354::21","2","60"
"ch:1:sloid:91354::1","ch:1:sloid:91354::22","2","60"
"ch:1:sloid:91354::1","ch:1:sloid:91354::50","2","120"
"ch:1:sloid:91354::20","ch:1:sloid:91354::1","2","120"
"ch:1:sloid:91354::20","ch:1:sloid:91354::21","2","120"
"ch:1:sloid:91354::20","ch:1:sloid:91354::22","2","120"
"ch:1:sloid:91354::20","ch:1:sloid:91354::50","2","60"
"ch:1:sloid:91354::21","ch:1:sloid:91354::1","2","60"
"ch:1:sloid:91354::21","ch:1:sloid:91354::20","2","120"
"ch:1:sloid:91354::21","ch:1:sloid:91354::22","2","60"
"ch:1:sloid:91354::21","ch:1:sloid:91354::50","2","120"
"ch:1:sloid:91354::22","ch:1:sloid:91354::1","2","60"
"ch:1:sloid:91354::22","ch:1:sloid:91354::20","2","120"
"ch:1:sloid:91354::22","ch:1:sloid:91354::21","2","60"
"ch:1:sloid:91354::22","ch:1:sloid:91354::50","2","120"
"ch:1:sloid:91354::50","ch:1:sloid:91354::1","2","120"
"ch:1:sloid:91354::50","ch:1:sloid:91354::20","2","60"
"ch:1:sloid:91354::50","ch:1:sloid:91354::21","2","120"
"ch:1:sloid:91354::50","ch:1:sloid:91354::22","2","120"
"ch:1:sloid:91355::0","ch:1:sloid:91355::1","2","60"
"ch:1:sloid:91355::0","ch:1:sloid:91355::21","2","120"
"ch:1:sloid:91355::0","ch:1:sloid:91355::23","2","120"
"ch:1:sloid:91355::1","ch:1:sloid:91355::0","2","60"
"ch:1:sloid:91355::1","ch:1:sloid:91355::21","2","120"
"ch:1:sloid:91355::1","ch:1:sloid:91355::23","2","120"
"ch:1:sloid:91355::21","ch:1:sloid:91355::0","2","120"
"ch:1:sloid:91355::21","ch:1:sloid:91355::1","2","120"
"ch:1:sloid:91355::21","ch:1:sloid:91355::23","2","60"
"ch:1:sloid:91355::23","ch:1:sloid:91355::0","2","120"
"ch:1:sloid:91355::23","ch:1:sloid:91355::1","2","120"
"ch:1:sloid:91355::23","ch:1:sloid:91355::21","2","60"
"ch:1:sloid:91357::50","ch:1:sloid:91357::51","2","60"
"ch:1:sloid:91357::51","ch:1:sloid:91357::50","2","60"
"ch:1:sloid:91358::10","ch:1:sloid:91358::11","2","60"
"ch:1:sloid:91358::11","ch:1:sloid:91358::10","2","60"
"ch:1:sloid:91360::50","ch:1:sloid:91360::51","2","60"
"ch:1:sloid:91360::51","ch:1:sloid:91360::50","2","60"
"ch:1:sloid:91361::0","ch:1:sloid:91361::1","2","60"
"ch:1:sloid:91361::1","ch:1:sloid:91361::0","2","60"
"ch:1:sloid:91362::0","ch:1:sloid:91362::1","2","60"
"ch:1:sloid:91362::0","ch:1:sloid:91362::2","2","180"
"ch:1:sloid:91362::1","ch:1:sloid:91362::0","2","60"
"ch:1:sloid:91362::1","ch:1:sloid:91362::2","2","180"
"ch:1:sloid:91362::2","ch:1:sloid:91362::0","2","180"
"ch:1:sloid:91362::2","ch:1:sloid:91362::1","2","180"
"ch:1:sloid:91363::0","ch:1:sloid:91035::20","2","180"
"ch:1:sloid:91363::0","ch:1:sloid:91035::21","2","180"
"ch:1:sloid:91363::0","ch:1:sloid:91363::1","2","60"
"ch:1:sloid:91363::1","ch:1:sloid:91035::20","2","180"
"ch:1:sloid:91363::1","ch:1:sloid:91035::21","2","180"
"ch:1:sloid:91363::1","ch:1:sloid:91363::0","2","60"
"ch:1:sloid:91364::0","ch:1:sloid:91364::1","2","60"
"ch:1:sloid:91364::1","ch:1:sloid:91364::0","2","60"
"ch:1:sloid:91365::21","ch:1:sloid:91365::51","2","60"
"ch:1:sloid:91365::21","ch:1:sloid:91366::0","2","360"
"ch:1:sloid:91365::21","ch:1:sloid:91366::1","2","360"
"ch:1:sloid:91365::21","ch:1:sloid:91366::10","2","420"
"ch:1:sloid:91365::21","ch:1:sloid:91366::11","2","420"
"ch:1:sloid:91365::51","ch:1:sloid:91365::21","2","60"
"ch:1:sloid:91365::51","ch:1:sloid:91366::0","2","360"
"ch:1:sloid:91365::51","ch:1:sloid:91366::1","2","360"
"ch:1:sloid:91365::51","ch:1:sloid:91366::10","2","420"
"ch:1:sloid:91365::51","ch:1:sloid:91366::11","2","420"
"ch:1:sloid:91366::0","ch:1:sloid:91365::21","2","360"
"ch:1:sloid:91366::0","ch:1:sloid:91365::51","2","360"
"ch:1:sloid:91366::0","ch:1:sloid:91366::1","2","60"
"ch:1:sloid:91366::0","ch:1:sloid:91366::10","2","120"
"ch:1:sloid:91366::0","ch:1:sloid:91366::11","2","120"
"ch:1:sloid:91366::1","ch:1:sloid:91365::21","2","360"
"ch:1:sloid:91366::1","ch:1:sloid:91365::51","2","360"
"ch:1:sloid:91366::1","ch:1:sloid:91366::0","2","60"
"ch:1:sloid:91366::1","ch:1:sloid:91366::10","2","120"
"ch:1:sloid:91366::1","ch:1:sloid:91366::11","2","120"
"ch:1:sloid:91366::10","ch:1:sloid:91365::21","2","420"
"ch:1:sloid:91366::10","ch:1:sloid:91365::51","2","420"
"ch:1:sloid:91366::10","ch:1:sloid:91366::0","2","120"
"ch:1:sloid:91366::10","ch:1:sloid:91366::1","2","120"
"ch:1:sloid:91366::10","ch:1:sloid:91366::11","2","120"
"ch:1:sloid:91366::11","ch:1:sloid:91365::21","2","420"
"ch:1:sloid:91366::11","ch:1:sloid:91365::51","2","420"
"ch:1:sloid:91366::11","ch:1:sloid:91366::0","2","120"
"ch:1:sloid:91366::11","ch:1:sloid:91366::1","2","120"
"ch:1:sloid:91366::11","ch:1:sloid:91366::10","2","120"
"ch:1:sloid:91367::0","ch:1:sloid:91367::1","2","60"
"ch:1:sloid:91367::0","ch:1:sloid:91367::10","2","60"
"ch:1:sloid:91367::0","ch:1:sloid:91367::11","2","60"
"ch:1:sloid:91367::1","ch:1:sloid:91367::0","2","60"
"ch:1:sloid:91367::1","ch:1:sloid:91367::10","2","60"
"ch:1:sloid:91367::1","ch:1:sloid:91367::11","2","60"
"ch:1:sloid:91367::10","ch:1:sloid:91367::0","2","60"
"ch:1:sloid:91367::10","ch:1:sloid:91367::1","2","60"
"ch:1:sloid:91367::10","ch:1:sloid:91367::11","2","60"
"ch:1:sloid:91367::11","ch:1:sloid:91367::0","2","60"
"ch:1:sloid:91367::11","ch:1:sloid:91367::1","2","60"
"ch:1:sloid:91367::11","ch:1:sloid:91367::10","2","60"
"ch:1:sloid:91368::0","ch:1:sloid:87349::0","2","600"
"ch:1:sloid:91368::0","ch:1:sloid:87349::1","2","600"
"ch:1:sloid:91368::0","ch:1:sloid:87349::10","2","660"
"ch:1:sloid:91368::0","ch:1:sloid:91368::1","2","60"
"ch:1:sloid:91368::1","ch:1:sloid:87349::0","2","600"
"ch:1:sloid:91368::1","ch:1:sloid:87349::1","2","600"
"ch:1:sloid:91368::1","ch:1:sloid:87349::10","2","660"
"ch:1:sloid:91368::1","ch:1:sloid:91368::0","2","60"
"ch:1:sloid:91369::0","ch:1:sloid:91369::1","2","60"
"ch:1:sloid:91369::1","ch:1:sloid:91369::0","2","60"
"ch:1:sloid:91370::20","ch:1:sloid:91370::21","2","60"
"ch:1:sloid:91370::21","ch:1:sloid:91370::20","2","60"
"ch:1:sloid:91371::10","ch:1:sloid:91371::11","2","60"
"ch:1:sloid:91371::11","ch:1:sloid:91371::10","2","60"
"ch:1:sloid:91372::20","ch:1:sloid:91372::21","2","60"
"ch:1:sloid:91372::21","ch:1:sloid:91372::20","2","60"
"ch:1:sloid:91373::0","ch:1:sloid:91373::1","2","60"
"ch:1:sloid:91373::1","ch:1:sloid:91373::0","2","60"
"ch:1:sloid:91375::10","ch:1:sloid:91375::11","2","60"
"ch:1:sloid:91375::11","ch:1:sloid:91375::10","2","60"
"ch:1:sloid:91376::10","ch:1:sloid:91376::11","2","60"
"ch:1:sloid:91376::11","ch:1:sloid:91376::10","2","60"
"ch:1:sloid:91377::20","ch:1:sloid:91377::21","2","60"
"ch:1:sloid:91377::21","ch:1:sloid:91377::20","2","60"
"ch:1:sloid:91378::50","ch:1:sloid:91378::51","2","60"
"ch:1:sloid:91378::51","ch:1:sloid:91378::50","2","60"
"ch:1:sloid:91379::0","ch:1:sloid:91379::1","2","60"
"ch:1:sloid:91379::1","ch:1:sloid:91379::0","2","60"
"ch:1:sloid:91380::20","ch:1:sloid:91380::21","2","60"
"ch:1:sloid:91380::21","ch:1:sloid:91380::20","2","60"
"ch:1:sloid:91381::0","ch:1:sloid:91381::1","2","30"
"ch:1:sloid:91381::0","ch:1:sloid:91381::2","2","120"
"ch:1:sloid:91381::0","ch:1:sloid:91381::3","2","120"
"ch:1:sloid:91381::1","ch:1:sloid:91381::0","2","30"
"ch:1:sloid:91381::1","ch:1:sloid:91381::2","2","120"
"ch:1:sloid:91381::1","ch:1:sloid:91381::3","2","120"
"ch:1:sloid:91381::2","ch:1:sloid:91381::0","2","120"
"ch:1:sloid:91381::2","ch:1:sloid:91381::1","2","120"
"ch:1:sloid:91381::2","ch:1:sloid:91381::3","2","60"
"ch:1:sloid:91381::3","ch:1:sloid:91381::0","2","120"
"ch:1:sloid:91381::3","ch:1:sloid:91381::1","2","120"
"ch:1:sloid:91381::3","ch:1:sloid:91381::2","2","60"
"ch:1:sloid:91382::0","ch:1:sloid:91382::1","2","60"
"ch:1:sloid:91382::0","ch:1:sloid:91382::2","2","120"
"ch:1:sloid:91382::0","ch:1:sloid:91382::20","2","120"
"ch:1:sloid:91382::0","ch:1:sloid:91382::21","2","60"
"ch:1:sloid:91382::0","ch:1:sloid:91382::3","2","120"
"ch:1:sloid:91382::1","ch:1:sloid:91382::0","2","60"
"ch:1:sloid:91382::1","ch:1:sloid:91382::2","2","120"
"ch:1:sloid:91382::1","ch:1:sloid:91382::20","2","120"
"ch:1:sloid:91382::1","ch:1:sloid:91382::21","2","60"
"ch:1:sloid:91382::1","ch:1:sloid:91382::3","2","120"
"ch:1:sloid:91382::2","ch:1:sloid:91382::0","2","120"
"ch:1:sloid:91382::2","ch:1:sloid:91382::1","2","120"
"ch:1:sloid:91382::2","ch:1:sloid:91382::20","2","120"
"ch:1:sloid:91382::2","ch:1:sloid:91382::21","2","120"
"ch:1:sloid:91382::2","ch:1:sloid:91382::3","2","420"
"ch:1:sloid:91382::20","ch:1:sloid:91382::0","2","120"
"ch:1:sloid:91382::20","ch:1:sloid:91382::1","2","120"
"ch:1:sloid:91382::20","ch:1:sloid:91382::2","2","120"
"ch:1:sloid:91382::20","ch:1:sloid:91382::21","2","120"
"ch:1:sloid:91382::20","ch:1:sloid:91382::3","2","120"
"ch:1:sloid:91382::21","ch:1:sloid:91382::0","2","60"
"ch:1:sloid:91382::21","ch:1:sloid:91382::1","2","60"
"ch:1:sloid:91382::21","ch:1:sloid:91382::2","2","120"
"ch:1:sloid:91382::21","ch:1:sloid:91382::20","2","120"
"ch:1:sloid:91382::21","ch:1:sloid:91382::3","2","120"
"ch:1:sloid:91382::3","ch:1:sloid:91382::0","2","120"
"ch:1:sloid:91382::3","ch:1:sloid:91382::1","2","120"
"ch:1:sloid:91382::3","ch:1:sloid:91382::2","2","420"
"ch:1:sloid:91382::3","ch:1:sloid:91382::20","2","120"
"ch:1:sloid:91382::3","ch:1:sloid:91382::21","2","120"
"ch:1:sloid:91384::0","ch:1:sloid:91384::1","2","120"
"ch:1:sloid:91384::0","ch:1:sloid:91384::2","2","60"
"ch:1:sloid:91384::1","ch:1:sloid:91384::0","2","120"
"ch:1:sloid:91384::1","ch:1:sloid:91384::2","2","120"
"ch:1:sloid:91384::2","ch:1:sloid:91384::0","2","60"
"ch:1:sloid:91384::2","ch:1:sloid:91384::1","2","120"
"ch:1:sloid:91385::0","ch:1:sloid:91385::1","2","60"
"ch:1:sloid:91385::0","ch:1:sloid:91385::10","2","60"
"ch:1:sloid:91385::0","ch:1:sloid:91385::20","2","60"
"ch:1:sloid:91385::0","ch:1:sloid:91385::21","2","60"
"ch:1:sloid:91385::1","ch:1:sloid:91385::0","2","60"
"ch:1:sloid:91385::1","ch:1:sloid:91385::10","2","60"
"ch:1:sloid:91385::1","ch:1:sloid:91385::20","2","60"
"ch:1:sloid:91385::1","ch:1:sloid:91385::21","2","60"
"ch:1:sloid:91385::10","ch:1:sloid:91385::0","2","60"
"ch:1:sloid:91385::10","ch:1:sloid:91385::1","2","60"
"ch:1:sloid:91385::10","ch:1:sloid:91385::20","2","60"
"ch:1:sloid:91385::10","ch:1:sloid:91385::21","2","60"
"ch:1:sloid:91385::20","ch:1:sloid:91385::0","2","60"
"ch:1:sloid:91385::20","ch:1:sloid:91385::1","2","60"
"ch:1:sloid:91385::20","ch:1:sloid:91385::10","2","60"
"ch:1:sloid:91385::20","ch:1:sloid:91385::21","2","60"
"ch:1:sloid:91385::21","ch:1:sloid:91385::0","2","60"
"ch:1:sloid:91385::21","ch:1:sloid:91385::1","2","60"
"ch:1:sloid:91385::21","ch:1:sloid:91385::10","2","60"
"ch:1:sloid:91385::21","ch:1:sloid:91385::20","2","60"
"ch:1:sloid:91387::50","ch:1:sloid:91387::51","2","60"
"ch:1:sloid:91387::51","ch:1:sloid:91387::50","2","60"
"ch:1:sloid:91389::0","ch:1:sloid:91389::1","2","60"
"ch:1:sloid:91389::1","ch:1:sloid:91389::0","2","60"
"ch:1:sloid:91390::0","ch:1:sloid:91390::1","2","60"
"ch:1:sloid:91390::1","ch:1:sloid:91390::0","2","60"
"ch:1:sloid:91391::0","ch:1:sloid:91391::1","2","60"
"ch:1:sloid:91391::1","ch:1:sloid:91391::0","2","60"
"ch:1:sloid:91392::10","ch:1:sloid:91392::11","2","60"
"ch:1:sloid:91392::11","ch:1:sloid:91392::10","2","60"
"ch:1:sloid:91393::0","ch:1:sloid:91393::1","2","60"
"ch:1:sloid:91393::0","ch:1:sloid:91393::50","2","120"
"ch:1:sloid:91393::0","ch:1:sloid:91393::51","2","120"
"ch:1:sloid:91393::1","ch:1:sloid:91393::0","2","60"
"ch:1:sloid:91393::1","ch:1:sloid:91393::50","2","120"
"ch:1:sloid:91393::1","ch:1:sloid:91393::51","2","120"
"ch:1:sloid:91393::50","ch:1:sloid:91393::0","2","120"
"ch:1:sloid:91393::50","ch:1:sloid:91393::1","2","120"
"ch:1:sloid:91393::50","ch:1:sloid:91393::51","2","60"
"ch:1:sloid:91393::51","ch:1:sloid:91393::0","2","120"
"ch:1:sloid:91393::51","ch:1:sloid:91393::1","2","120"
"ch:1:sloid:91393::51","ch:1:sloid:91393::50","2","60"
"ch:1:sloid:91394::0","ch:1:sloid:91231::10","2","240"
"ch:1:sloid:91394::0","ch:1:sloid:91231::11","2","240"
"ch:1:sloid:91394::0","ch:1:sloid:91394::1","2","60"
"ch:1:sloid:91394::1","ch:1:sloid:91231::10","2","240"
"ch:1:sloid:91394::1","ch:1:sloid:91231::11","2","240"
"ch:1:sloid:91394::1","ch:1:sloid:91394::0","2","60"
"ch:1:sloid:91396::50","ch:1:sloid:91396::51","2","60"
"ch:1:sloid:91396::51","ch:1:sloid:91396::50","2","60"
"ch:1:sloid:91397::0","ch:1:sloid:91397::1","2","60"
"ch:1:sloid:91397::0","ch:1:sloid:91397::11","2","120"
"ch:1:sloid:91397::1","ch:1:sloid:91397::0","2","60"
"ch:1:sloid:91397::1","ch:1:sloid:91397::11","2","120"
"ch:1:sloid:91397::11","ch:1:sloid:91397::0","2","120"
"ch:1:sloid:91397::11","ch:1:sloid:91397::1","2","120"
"ch:1:sloid:91398::0","ch:1:sloid:91398::1","2","60"
"ch:1:sloid:91398::1","ch:1:sloid:91398::0","2","60"
"ch:1:sloid:91399::50","ch:1:sloid:91399::51","2","60"
"ch:1:sloid:91399::51","ch:1:sloid:91399::50","2","60"
"ch:1:sloid:91400::50","ch:1:sloid:91400::51","2","60"
"ch:1:sloid:91400::51","ch:1:sloid:91400::50","2","60"
"ch:1:sloid:91402::0","ch:1:sloid:91402::1","2","60"
"ch:1:sloid:91402::0","ch:1:sloid:91402::21","2","180"
"ch:1:sloid:91402::0","ch:1:sloid:91402::22","2","180"
"ch:1:sloid:91402::1","ch:1:sloid:91402::0","2","60"
"ch:1:sloid:91402::1","ch:1:sloid:91402::21","2","180"
"ch:1:sloid:91402::1","ch:1:sloid:91402::22","2","180"
"ch:1:sloid:91402::21","ch:1:sloid:91402::0","2","180"
"ch:1:sloid:91402::21","ch:1:sloid:91402::1","2","180"
"ch:1:sloid:91402::21","ch:1:sloid:91402::22","2","60"
"ch:1:sloid:91402::22","ch:1:sloid:91402::0","2","180"
"ch:1:sloid:91402::22","ch:1:sloid:91402::1","2","180"
"ch:1:sloid:91402::22","ch:1:sloid:91402::21","2","60"
"ch:1:sloid:91403::21","ch:1:sloid:91349::0","2","300"
"ch:1:sloid:91403::21","ch:1:sloid:91349::1","2","300"
"ch:1:sloid:91403::21","ch:1:sloid:91349::20","2","300"
"ch:1:sloid:91403::21","ch:1:sloid:91349::21","2","300"
"ch:1:sloid:91403::21","ch:1:sloid:91349::22","2","360"
"ch:1:sloid:91404::0","ch:1:sloid:91404::1","2","60"
"ch:1:sloid:91404::1","ch:1:sloid:91404::0","2","60"
"ch:1:sloid:91405::0","ch:1:sloid:91405::1","2","60"
"ch:1:sloid:91405::1","ch:1:sloid:91405::0","2","60"
"ch:1:sloid:91406::0","ch:1:sloid:91406::1","2","60"
"ch:1:sloid:91406::0","ch:1:sloid:91406::20","2","120"
"ch:1:sloid:91406::1","ch:1:sloid:91406::0","2","60"
"ch:1:sloid:91406::1","ch:1:sloid:91406::20","2","120"
"ch:1:sloid:91406::20","ch:1:sloid:91406::0","2","120"
"ch:1:sloid:91406::20","ch:1:sloid:91406::1","2","120"
"ch:1:sloid:91407::22","ch:1:sloid:91407::23","2","60"
"ch:1:sloid:91407::23","ch:1:sloid:91407::22","2","60"
"ch:1:sloid:91408::20","ch:1:sloid:91408::21","2","60"
"ch:1:sloid:91408::21","ch:1:sloid:91408::20","2","60"
"ch:1:sloid:91410::20","ch:1:sloid:91410::21","2","60"
"ch:1:sloid:91410::21","ch:1:sloid:91410::20","2","60"
"ch:1:sloid:91411::10","ch:1:sloid:91411::11","2","60"
"ch:1:sloid:91411::11","ch:1:sloid:91411::10","2","60"
"ch:1:sloid:91412::0","ch:1:sloid:91412::1","2","60"
"ch:1:sloid:91412::1","ch:1:sloid:91412::0","2","60"
"ch:1:sloid:91413::50","ch:1:sloid:91413::51","2","60"
"ch:1:sloid:91413::51","ch:1:sloid:91413::50","2","60"
"ch:1:sloid:91414::11","ch:1:sloid:91415::0","2","180"
"ch:1:sloid:91414::11","ch:1:sloid:91415::1","2","120"
"ch:1:sloid:91414::11","ch:1:sloid:91415::10","2","180"
"ch:1:sloid:91415::0","ch:1:sloid:91414::11","2","180"
"ch:1:sloid:91415::0","ch:1:sloid:91415::1","2","240"
"ch:1:sloid:91415::0","ch:1:sloid:91415::10","2","120"
"ch:1:sloid:91415::1","ch:1:sloid:91414::11","2","120"
"ch:1:sloid:91415::1","ch:1:sloid:91415::0","2","240"
"ch:1:sloid:91415::1","ch:1:sloid:91415::10","2","240"
"ch:1:sloid:91415::10","ch:1:sloid:91414::11","2","180"
"ch:1:sloid:91415::10","ch:1:sloid:91415::0","2","120"
"ch:1:sloid:91415::10","ch:1:sloid:91415::1","2","240"
"ch:1:sloid:91416::20","ch:1:sloid:91416::21","2","60"
"ch:1:sloid:91416::21","ch:1:sloid:91416::20","2","60"
"ch:1:sloid:91417::0","ch:1:sloid:91417::1","2","60"
"ch:1:sloid:91417::1","ch:1:sloid:91417::0","2","60"
"ch:1:sloid:91419::20","ch:1:sloid:91419::21","2","60"
"ch:1:sloid:91419::20","ch:1:sloid:91419::22","2","60"
"ch:1:sloid:91419::21","ch:1:sloid:91419::20","2","60"
"ch:1:sloid:91419::21","ch:1:sloid:91419::22","2","60"
"ch:1:sloid:91419::22","ch:1:sloid:91419::20","2","60"
"ch:1:sloid:91419::22","ch:1:sloid:91419::21","2","60"
"ch:1:sloid:91420::0","ch:1:sloid:91420::1","2","300"
"ch:1:sloid:91420::0","ch:1:sloid:91420::20","2","300"
"ch:1:sloid:91420::0","ch:1:sloid:91420::21","2","300"
"ch:1:sloid:91420::0","ch:1:sloid:91420::50","2","300"
"ch:1:sloid:91420::0","ch:1:sloid:91420::51","2","300"
"ch:1:sloid:91420::1","ch:1:sloid:91420::0","2","300"
